date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2023-01-11,JPM,129.37217275610203,130.16387283745493,128.62705998790526,130.05210876464844,8703700.0,0.28657823680616445,131.25084506361026,123.79437544768994,90.94687022196767,0.0,71.99003023783177,127.52261025565011,127.52261025565011
2023-01-11,KO,56.60908456161815,56.77243262706121,55.728820371373956,56.273311614990234,10823000.0,-0.049533038782882954,57.746794994914,55.87585079191636,35.42126215092123,0.0,29.32337219138384,56.81132289341518,56.81132289341518
2023-01-11,MSFT,225.37481372714282,229.91563904515138,225.1994243157805,229.74024963378906,28669300.0,0.09876146151052012,235.5810246575773,212.00312974392938,46.81518888528623,0.0,22.393975554212517,223.79207720075334,223.79207720075334
2023-01-11,XOM,99.44833716601045,99.86050172974747,97.74591356029543,99.78882598876953,16710400.0,0.21970896215968594,100.97149306868336,94.35904499981554,76.84093148212504,0.0,39.27006103317432,97.66526903424945,97.66526903424945
2023-01-12,AAPL,131.76696547602162,132.14095769176564,129.36547379890666,131.30438232421875,71379600.0,0.5907539106855779,133.93433463838457,120.44885933134198,87.85154134502325,0.0,61.00249610750631,127.19159698486328,127.19159698486328
2023-01-12,JPM,130.39673396949357,131.19774304664796,129.67023901720427,129.92172241210938,11001700.0,0.32879761826640674,131.66852683040116,123.97647172001388,88.86224287933693,0.0,76.85612161953465,127.82249927520752,127.82249927520752
2023-01-12,KO,56.36406163478766,56.4275854968826,55.32952621005196,55.54732131958008,13907300.0,-0.09736783412464689,57.897887924351224,55.40875746902036,27.881147279518085,0.0,40.76670606127614,56.65332269668579,56.65332269668579
2023-01-12,MSFT,229.24327425256297,233.7646067249311,227.58675433530573,232.41015625,27269500.0,0.4891540698916401,237.36976676358273,212.36890740023563,51.739293608223804,0.0,5.391715659820889,224.86933708190918,224.86933708190918
2023-01-12,XOM,100.19203148915254,101.91237237206337,100.1203489100245,101.44644927978516,15357300.0,0.34428616049413563,102.20217433178631,94.0736587980965,81.1752783777988,0.0,53.483178634941986,98.1379165649414,98.1379165649414
2023-01-13,AAPL,129.94616380817476,132.7905502170586,129.58200833933589,132.63307189941406,57809700.0,0.7177436383969109,135.0722819500235,120.520128667381,89.34428472927306,0.0,63.52616585021246,127.79620530870226,127.79620530870226
2023-01-13,JPM,126.298583355672,133.6473717091843,125.5534561612079,133.20028686523438,20200000.0,0.5156924666267457,133.4990603374651,123.3410021218448,93.0224711369376,0.0,3.08580149443778,128.42003122965494,128.42003122965494
2023-01-13,KO,55.08450173827944,55.77419083774228,54.98467754164085,55.74696731567383,13986400.0,-0.11910587270580208,57.86426704412852,55.24096604235152,31.99910251265897,0.0,48.25230582046712,56.55261654324002,56.55261654324002
2023-01-13,MSFT,230.93877604519966,233.24815904771603,228.91196981298216,233.1117401123047,21333300.0,0.7868590517024074,238.70500731751247,212.86531196417155,52.92409382311673,0.0,5.391715659820886,225.785159640842,225.785159640842
2023-01-13,XOM,101.34787148463411,101.68835342784077,100.49666320860452,101.38371276855469,12011400.0,0.42220248032735697,102.87300058531231,94.1241205898179,80.58478718708007,0.0,53.483178634941964,98.49856058756511,98.49856058756511
2023-01-17,AAPL,132.7019674841355,135.12313266732727,132.01301865225,133.79444885253906,63646600.0,0.8572061539165645,136.23506632813104,120.55699299804081,90.4098108061174,0.0,70.59484704800228,128.39602966308593,128.39602966308593
2023-01-17,JPM,131.4864916525837,131.83110708446426,129.67956299829072,131.14187622070312,14292900.0,0.5347405355842909,133.78079420285164,123.6036372546679,74.86114922709595,0.0,3.085801494437782,128.69221572875978,128.69221572875978
2023-01-17,KO,56.019212496518925,56.6090808566565,55.86494125691441,55.973838806152344,18327800.0,-0.12110739713643426,57.784413900892396,55.20506363817011,36.27645753812938,0.0,12.610258264864507,56.49473876953125,56.49473876953125
2023-01-17,MSFT,231.8839578305264,234.74877019615067,231.0264589269251,234.20309448242188,29831300.0,1.042810020089945,239.9205671687448,213.3333390812552,54.713185839065815,0.0,0.38199312498888227,226.626953125,226.626953125
2023-01-17,XOM,101.61668068572565,102.2170068279995,100.95362716772581,101.18659210205078,16542200.0,0.46117810404749093,103.2282760855765,94.30645139245085,78.72343428863104,0.0,56.30290299533327,98.76736373901367,98.76736373901367
2023-01-18,AAPL,134.66060964016515,136.42235188734438,132.89885237502273,133.07601928710938,69672800.0,0.9076876228328672,136.77572238835555,120.86724414218422,84.97238277048027,0.0,73.54860097999696,128.82148326526988,128.82148326526988
2023-01-18,JPM,129.39086681981146,131.07670871539926,127.0530438336817,127.20207214355469,13392600.0,0.3311103618874256,133.46711802359013,123.64637823661937,53.99026301714438,0.0,19.764718161280847,128.55674813010475,128.55674813010475
2023-01-18,KO,55.819566519918304,55.89216719707861,54.15886584047085,54.27684020996094,19679400.0,-0.21126386871925718,58.10575884640638,54.480464409097884,24.40021381238296,0.0,42.05777015670933,56.29311162775213,56.29311162775213
2023-01-18,MSFT,235.39191965313583,236.1812017430098,229.49664379486572,229.7792205810547,30028700.0,0.9774552871760136,239.66740603311763,214.15963975434687,47.1923546580172,0.0,5.10083739388882,226.91352289373225,226.91352289373225
2023-01-18,XOM,101.48228136002545,102.25285192565653,98.91968749497822,99.10784912109375,16399700.0,0.3721286438232596,103.03528775301159,94.56134615812122,62.879103774198995,0.0,25.92268443944953,98.7983169555664,98.7983169555664
2023-01-19,AAPL,131.96380450388668,134.09955338686564,131.65869966602656,133.13502502441406,58280400.0,0.9355904374764066,137.16344614555055,121.19844401151323,85.04878180022558,0.0,57.88775212655367,129.1809450785319,129.1809450785319
2023-01-19,JPM,126.03780495421012,126.57800766271376,124.42646313140753,125.50689697265625,13303400.0,0.0841966296795249,133.30462220597394,123.30056552799414,48.03006377531849,0.0,34.731664409158306,128.30259386698404,128.30259386698404
2023-01-19,KO,54.204244710817555,55.030058452554705,54.18609453979363,54.19517135620117,14894500.0,-0.2789740217594101,58.228759201108886,54.007807342470215,24.008900399060884,0.0,42.05777015670933,56.11828327178955,56.11828327178955
2023-01-19,MSFT,227.80112090293807,229.49662609495516,224.7803968509481,225.99842834472656,28623000.0,0.7085598356602247,239.0090872088043,214.6654428204926,42.078615113206624,0.0,19.179223365515615,226.83726501464844,226.83726501464844
2023-01-19,XOM,98.62400397028972,100.46978581784877,98.18496016729321,99.7440185546875,12928000.0,0.3367247029203071,102.95364916706828,94.8006016772514,65.10270490793661,0.0,17.395847318681366,98.87712542215984,98.87712542215984
2023-01-20,AAPL,133.14486670992753,135.84162653742413,132.1015991542997,135.69398498535156,80223600.0,1.088423894468832,138.13549818904318,121.22839810753135,87.82554972929623,0.0,62.76981981994842,129.68194814828726,129.68194814828726
2023-01-20,JPM,125.88876890508037,126.19613442093039,124.38920550405919,125.81425476074219,13092500.0,-0.08267610572036688,133.09520187341283,123.12716445959498,49.08432857462592,0.0,34.909832901560364,128.1111831665039,128.1111831665039
2023-01-20,KO,54.19516590802338,54.53093538373355,53.90477012441607,54.5218620300293,14237700.0,-0.30703484205741205,58.201633372298176,53.78932990331781,28.738144821841054,0.0,45.309791891469295,55.99548163780799,55.99548163780799
2023-01-20,MSFT,228.85352633542087,234.583151851916,228.51247153332469,234.07644653320312,35389800.0,0.9560528123329846,239.72019493343475,215.0680553294859,53.27050266507919,0.0,2.2545232043568695,227.39412513146033,227.39412513146033
2023-01-20,XOM,99.7798508438227,101.6435565848428,99.10784215378403,101.56291198730469,16515600.0,0.4087473512548314,103.2613710473155,94.90607773010338,70.35498441905915,0.0,25.709599001972627,99.08372438870944,99.08372438870944
2023-01-23,AAPL,135.94005904305521,141.0579999020067,135.72353008280908,138.88287353515625,81760300.0,1.37350118874744,139.83405650088554,120.84425770809884,90.17730781985298,0.0,72.60683138557545,130.3391571044922,130.3391571044922
2023-01-23,JPM,125.85151162124617,128.49671414774141,125.57210132982118,127.85404205322266,10487100.0,-0.08829052011353156,132.88327845581298,123.30235343244036,55.30856069439681,0.0,14.878396879129935,128.09281594412667,128.09281594412667
2023-01-23,KO,54.70335556363725,54.966527818400486,54.49463381524284,54.657981872558594,12613400.0,-0.31616201327603477,58.136869863608595,53.663022016971766,30.599793608750037,0.0,33.324101356409656,55.89994594029018,55.89994594029018
2023-01-23,MSFT,234.93392297440502,238.89982582882288,233.52099453170575,236.37606811523438,31934000.0,1.2621647337953448,240.81438591579786,215.25699905909056,55.78641189202902,0.0,9.080646565103487,228.0356924874442,228.0356924874442
2023-01-23,XOM,101.82277437536072,102.67398280054272,100.92676262842089,101.03428649902344,16584400.0,0.4267113789134669,103.37000923612554,95.0760912713382,67.30923063950245,0.0,31.93117340434288,99.22305025373187,99.22305025373187
2023-01-24,AAPL,138.0954784443646,140.90050277108796,138.08564168128757,140.2804412841797,66435100.0,1.6539016496586498,141.493241106836,120.51057765944003,90.96829562240607,0.0,72.60683138557545,131.001909383138,131.001909383138
2023-01-24,JPM,127.0623273335594,130.66686180767942,125.73973332551567,128.9530792236328,6945000.0,-0.026179488070084744,132.78769825545783,123.51263540339635,58.15946285039344,0.0,0.3399617086132292,128.1501668294271,128.1501668294271
2023-01-24,KO,54.52186643690853,56.12811673028255,54.26776750937079,54.94838333129883,10103300.0,-0.30177845176856977,58.04736151431774,53.62565535173043,34.38298003305364,0.0,8.610530517818608,55.836508433024086,55.836508433024086
2023-01-24,MSFT,236.29808033282367,237.7109937157436,234.29076706030406,235.84983825683594,40234400.0,1.4456877551562854,241.51479808271404,215.5984729947599,55.0843515087162,0.0,9.08064656510349,228.55663553873697,228.55663553873697
2023-01-24,XOM,97.80864106463495,102.16325166470834,93.96475002728593,101.97509002685547,13583000.0,0.4906433215326871,103.64781087319588,95.16522827068434,69.72243942154654,0.0,16.78055744729668,99.40651957194011,99.40651957194011
2023-01-25,AAPL,138.6663409653264,140.18202862963406,136.61916767862735,139.62103271484375,65799300.0,1.8058871319928187,142.55434572079588,120.52686346194338,87.5280345454228,0.0,59.896436530870524,131.54060459136963,131.54060459136963
2023-01-25,JPM,128.58052150745957,129.57711791992188,127.83539432652056,129.57711791992188,8967000.0,0.0591267680455303,132.77608635770687,123.70261618745913,59.670594118034884,0.0,0.3399617086132442,128.239351272583,128.239351272583
2023-01-25,KO,54.63075874714179,55.30229768828215,54.34943632154524,55.2932243347168,11265800.0,-0.26615677437793295,57.95564459624174,53.649461757518026,38.50117729865721,0.0,8.61053051781862,55.80255317687988,55.80255317687988
2023-01-25,MSFT,228.4832349642451,237.07767305092727,224.99479068566467,234.4564666748047,66526600.0,1.4822656423084766,241.78701225507282,216.0637377144096,53.248783632631415,0.0,13.115601736268239,228.9253749847412,228.9253749847412
2023-01-25,XOM,101.45541643430607,101.83173973969069,99.80675121124477,101.43749237060547,11914700.0,0.5003825118598542,103.75489206282622,95.31201868088716,66.80719688842224,0.0,16.780557447296673,99.53345537185669,99.53345537185669
2023-01-26,AAPL,140.91035682918778,141.9733130723702,139.66039693887691,141.68789672851562,54105100.0,2.0272932891992923,143.88266243962536,120.39234581807224,88.89036288568325,0.0,63.31039001890715,132.1375041288488,132.1375041288488
2023-01-26,JPM,129.85654328513786,130.45264219157764,128.86925580373315,130.3781280517578,7487600.0,0.17302107448659854,132.87868732692613,123.85163601578991,61.516174327756765,0.0,4.858498430782091,128.365161671358,128.365161671358
2023-01-26,KO,55.18433380126953,55.44750262962342,54.96653520830331,55.18433380126953,11884800.0,-0.24242593756704878,57.87236711355657,53.660007548954916,37.72770369383443,0.0,5.982464317635728,55.76618733125574,55.76618733125574
2023-01-26,MSFT,237.4186997744048,241.95952488467353,235.8109041029407,241.65745544433594,33454500.0,1.9373965446443435,243.5748753617333,215.77376642652496,60.318178613043294,0.0,1.8558062701909332,229.67432089412912,229.67432089412912
2023-01-26,XOM,102.79046678160613,105.53226048847075,102.44997794907518,105.51434326171875,21019700.0,0.7538943848639263,104.89760263576275,94.87294197734616,75.0056893133776,0.0,3.488739161939816,99.88527230655446,99.88527230655446
2023-01-27,AAPL,140.900529862646,144.90628582720518,140.82179068901345,143.62680053710938,70555800.0,2.2942147381310747,145.39199109825182,120.1596056492525,89.9551393101974,0.0,67.93404617691432,132.77579837375217,132.77579837375217
2023-01-27,JPM,130.96492555553354,131.57033343473924,130.16391627153163,130.69482421875,7489900.0,0.278089306182153,133.00896869558647,123.9802060412842,62.22324656684602,0.0,10.951145736885373,128.49458736843533,128.49458736843533
2023-01-27,KO,55.21155548869319,55.32045305065446,54.785035133474224,54.89393615722656,14087000.0,-0.23958541103621656,57.80198517284774,53.6334726925494,35.74649090199425,0.0,8.834873171029624,55.71772893269857,55.71772893269857
2023-01-27,MSFT,242.62214447980068,243.44065810829167,240.51738240492458,241.81336975097656,26498900.0,2.271999712637296,244.99811876959157,215.69930622498308,60.45212456125041,0.0,1.2299805318296035,230.34871249728732,230.34871249728732
2023-01-27,XOM,104.78856591370757,105.43369543352269,103.39078984479266,103.5879135131836,15179200.0,0.8173273940051047,105.2574213540422,94.92452783758107,66.92530471062462,0.0,3.488739161939808,100.09097459581163,100.09097459581163
2023-01-30,AAPL,142.67209860282117,143.2527830109075,140.59540019505755,140.74302673339844,64015300.0,2.2864507242513525,145.98923248579615,120.40101987851305,78.39472080274186,0.0,66.26100644407602,133.1951261821546,133.1951261821546
2023-01-30,JPM,129.67958832481602,130.48059765133877,129.381545944686,129.58645629882812,6729300.0,0.28435229589339883,132.9677558431093,124.13635246538163,58.34233496090824,0.0,6.034196056964226,128.55205415424547,128.55205415424547
2023-01-30,KO,54.93930861047219,55.51102339418311,54.86670792961245,55.03005599975586,15632000.0,-0.2257563853451643,57.7314967159262,53.63157452495065,37.34199856826742,0.0,5.362775915352349,55.681535620438424,55.681535620438424
2023-01-30,MSFT,238.25671541727394,239.31885025276583,236.00579544141553,236.5027618408203,25867400.0,2.1608414258209336,245.1865934003046,216.15862626201036,54.02635458882327,0.0,7.591667494431677,230.67260983115747,230.67260983115747
2023-01-30,XOM,103.1219956039928,103.4804016940597,101.38373734661394,101.7510986328125,18672100.0,0.7383054468331522,105.25668457441432,95.1000145158406,60.496857105732396,0.0,5.982746308013334,100.17834954512746,100.17834954512746
2023-01-31,AAPL,140.4477784546675,142.06189391275458,140.0344090710312,142.01268005371094,65874500.0,2.335636976187743,146.69830798419153,120.57369976727333,79.5893980860105,0.0,62.12075069476109,133.63600387573243,133.63600387573243
2023-01-31,JPM,130.28498293798387,130.46195222574966,128.7667876925378,130.3594970703125,9188700.0,0.3361382880907513,133.0157040957617,124.269148504336,60.13624633672288,0.0,2.3473432478347718,128.64242630004884,128.64242630004884
2023-01-31,KO,55.33859457409348,55.66529067071894,54.912074285522394,55.64714050292969,14344400.0,-0.17214918836878468,57.67516076768459,53.68447096144139,43.87758893151714,0.0,2.621185421505829,55.67981586456299,55.67981586456299
2023-01-31,MSFT,237.22382584140612,241.60873949787776,236.73661321290928,241.47232055664062,26541100.0,2.3730285244635922,246.14227474405052,216.28291599081277,58.31562785538651,0.0,2.8840929394822705,231.21259536743165,231.21259536743165
2023-01-31,XOM,100.44290316776964,104.29575594232638,98.94656537421963,103.9463119506836,27861800.0,0.8115837375844706,105.58897452795648,95.14452080285406,64.69007251941355,0.0,15.677147540624887,100.36674766540527,100.36674766540527
2023-02-01,AAPL,141.69774073810188,144.29607334830789,139.08957136310852,143.1346893310547,77663600.0,2.419877332052579,147.3660199154756,121.90985441313768,80.57151719696614,0.0,65.64533423242179,134.08832223074776,134.08832223074776
2023-02-01,JPM,128.72954752224172,131.21639825284845,128.64571023442275,130.01487731933594,8841800.0,0.34932100042505,132.9397894648543,124.85367977342696,58.965229671019884,0.0,6.475737906140673,128.70778111049108,128.70778111049108
2023-02-01,KO,55.48380221837133,55.883099056420015,55.011908158180894,55.656227111816406,12535400.0,-0.1280663627240628,57.48201039555503,53.73060938593911,43.96661876627041,0.0,1.1361247805774153,55.678692590622674,55.678692590622674
2023-02-01,MSFT,241.6574303752473,248.6537956177569,239.19213600485455,246.28594970703125,31259900.0,2.8269945334074578,248.2230652395974,215.48543848354714,61.8794197487623,0.0,9.691804051886617,231.9303741455078,231.9303741455078
2023-02-01,XOM,103.78502872885397,105.17384265354163,101.55395484853094,102.8083724975586,19464900.0,0.7831881078044347,105.5137619180715,95.95715025233865,61.20609094095205,0.0,11.396025467658522,100.48301551455543,100.48301551455543
2023-02-02,AAPL,146.5498959772077,148.7939093931277,145.831421817907,148.43960571289062,118339000.0,2.8120974466899895,149.02462261456176,122.6586461232312,84.27288859394912,0.0,71.22201359807143,134.7406532981179,134.7406532981179
2023-02-02,JPM,130.39678781300066,130.82524065486277,128.53397655852922,129.4095001220703,11822100.0,0.3147584576943814,132.88767801592388,125.23737233808004,56.94997718749912,0.0,5.790528840908602,128.73967742919922,128.73967742919922
2023-02-02,KO,55.175251718090095,55.374900120769404,54.36758821531053,54.7033576965332,16947200.0,-0.15632594794013954,57.264250670589014,53.708792008244,37.51131929445204,0.0,9.0538809895439,55.63435918634588,55.63435918634588
2023-02-02,MSFT,252.20073974099043,257.92061096012765,250.6708850258921,257.8329162597656,39940400.0,3.919302749752916,253.12369447729324,214.0440179250505,68.55145287363636,0.0,22.570363007686094,233.10776242342862,233.10776242342862
2023-02-02,XOM,102.90693022763752,103.10405387212754,98.40895503256243,99.59169006347656,24562100.0,0.5361088395444398,105.12901782178814,96.72986737108296,52.878330290903484,0.0,22.08070566743584,100.44250072132458,100.44250072132458
2023-02-03,AAPL,145.69363837431163,154.8960731461596,145.4967979818679,152.0615234375,154357300.0,3.329010574578888,150.9250908253365,123.65964962266156,86.13810670383306,0.0,76.56173803875672,135.4937346085258,135.4937346085258
2023-02-03,JPM,128.70159412141817,132.5669351419188,128.65503522011048,131.4119873046875,11501200.0,0.42026697349712094,133.01797406874533,125.64170076645975,61.45752194556117,0.0,14.647769845385787,128.85586481509,128.85586481509
2023-02-03,KO,54.766884943174354,54.830408809444855,53.75049962105518,54.29499435424805,15404400.0,-0.2041327003100406,57.17253334061243,53.585435180505726,35.21884212206674,0.0,17.308520050189724,55.57612593277641,55.57612593277641
2023-02-03,MSFT,252.90239706776012,257.4432233669471,250.52479652076767,251.74282836914062,29077300.0,4.306227276094091,254.77407873440882,215.90546838473182,62.575816959734034,0.0,22.285965678090243,233.91798268193784,233.91798268193784
2023-02-03,XOM,100.26370661489545,102.24389157292254,99.95905909426163,100.28162384033203,20226600.0,0.3850042295901801,105.00948228570012,97.09222212103818,54.259221977939944,0.0,22.080705667435836,100.43550607432489,100.43550607432489
2023-02-06,AAPL,150.1620046015634,150.6836384438328,148.40024764766747,149.3352508544922,69858300.0,3.503769730872051,152.21937411981048,124.54147030157621,78.8558109189528,0.0,76.56173803875672,136.07046445210776,136.07046445210776
2023-02-06,JPM,130.6109660460961,132.4830998637456,130.42468782166446,132.18504333496094,8406200.0,0.5503978099799554,133.3909076282417,125.63946422844774,63.00448596276812,0.0,14.647769845385783,128.9945805867513,128.9945805867513
2023-02-06,KO,54.25868427459928,54.75780176076726,54.195160419730115,54.6035270690918,11330900.0,-0.21764305579070253,56.74060878529656,53.72424068674934,38.172122932856276,0.0,17.308520050189713,55.53560098012289,55.53560098012289
2023-02-06,MSFT,250.8560641029921,251.69405562891393,248.264089107466,250.20318603515625,22518000.0,4.450070014842851,255.84034893713965,217.9417708138369,61.18104283836958,0.0,17.906419953861917,234.59653282165527,234.59653282165527
2023-02-06,XOM,100.67587406404793,101.32995876975988,98.84800939560246,100.11138916015625,13855200.0,0.2513972252811385,104.9762894319097,97.23293679489693,53.85637514594487,0.0,25.47814235157544,100.4220012029012,100.4220012029012
2023-02-07,AAPL,148.26243261630023,152.77998456473935,148.26243261630023,152.20913696289062,83322600.0,3.798221676760164,153.84749962704336,125.32467139346443,80.64060571781206,0.0,78.05849246415264,136.71601135253906,136.71601135253906
2023-02-07,JPM,131.68210658770164,134.4390587508407,131.49581412868693,133.79638671875,10447900.0,0.7571178971842016,134.05053761446615,125.56475855862956,65.95122985862449,0.0,23.312637895784786,129.18665283203126,129.18665283203126
2023-02-07,KO,54.149794183133444,54.66706540269778,54.03182326419651,54.51279067993164,14922700.0,-0.23189677781536489,56.45828184685539,53.7760656873243,37.64993859891463,0.0,19.38120922662806,55.49468856811524,55.49468856811524
2023-02-07,MSFT,253.8670156294018,261.8962703770989,253.42851236094478,260.71722412109375,50841400.0,5.2403867255696355,259.1380155643432,218.58468035850834,66.46194565670727,0.0,29.665984018060932,235.6413604736328,235.6413604736328
2023-02-07,XOM,100.7027495013493,103.31910189701256,100.37122272755974,102.96965789794922,16013300.0,0.3432092917545617,104.87855569532957,97.90859793015872,59.12720507952302,0.0,16.102445971947457,100.52390747070312,100.52390747070312
2023-02-08,AAPL,151.45133472995892,152.14028370808583,148.7840997356859,149.5222625732422,64120100.0,3.794262486071318,154.57492035679235,126.68280821986781,74.55407638060136,0.0,78.05849246415264,137.20855947641226,137.20855947641226
2023-02-08,JPM,132.86500657171155,134.15965982051807,132.52039103872883,132.85569763183594,6958000.0,0.8431142846169735,134.43441904675763,125.55716649401388,62.92436234575058,0.0,23.312637895784786,129.32776993971603,129.32776993971603
